"managerTitle"
"Head coach"
"Head Coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Coach"
"Head Coach"
"Head Coach"
"Head Coaches"
"Manager"
"Head coach"
"Manager"
"Head Coach"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
""
"Manager"
"Head coach"
"Head coach"
""
"Head Coach"
"Manager"
"Head coach"
"Head Coach"
"Manager"
"Sporting director"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
""
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
""
"Manager"
""
"Head coach"
"Head coach"
""
"Manager"
"Head Coach"
"Manager"
"Coach"
"Coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Manager"
"Manager"
"Head Coach"
"Head coach"
"Manager"
"Coach"
"Head coach"
"Head Coach"
""
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
""
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Technical Director"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Manager"
"Manager"
"Manager"
"Manager"
"Coach"
"Head coach"
"Coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Manager"
"Coach"
"Secretary Manager"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Coach"
"Head coach"
"Coaches"
"Head coach"
"Coach"
""
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Manager"
"Head coach"
"Head Coach"
"Manager"
"Head coach"
""
"Head coach"
"Head coach"
""
"Head coach"
"Head coach"
"Head coach"
""
"Head coach"
""
"Head coach"
"Manager"
"Manager(s)"
"Manager"
"Head coach"
"Head coach"
"Head coach"
""
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Coach"
"Coach"
"Head Coach"
"Head coach"
""
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
""
"Head coach"
""
"Head Coach"
"Manager"
"Head coach"
""
"Head Coach"
"Head Coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
""
"First team coach"
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Manager"
"Head coach"
"Manager"
"Head coach"
""
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Coach"
"Match Secretary"
"Coach"
""
"Head coach"
"Head Coach"
"Manager"
"Manager"
"Manager"
"Head Coach"
"Manager"
"Head-Coach"
"Head coach"
"Head coach"
""
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Coach"
"Head Coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Coach"
"Coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head Coach"
"Manager"
"Manager"
""
"Head Coach"
"Manager"
"Manager"
"Manager"
"Manager"
"Head Coach"
"Head Coach"
"Head coach"
"Head Coach"
"Coach"
"Head coach"
"Head coach"
"Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Senior Head Coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Manager"
"Manager"
"Head Coach"
"Manager"
"Head coach"
"Head Coach"
"Head Coach"
""
"Secretary-manager"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Coach"
"Coach"
"Head Coach"
"Manager"
"Head Coach"
"Head coach"
"Manager"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Manager"
"Manager"
"Manager"
"Head Coach"
"Head coach"
""
"Manager"
"Head Coach"
"Manager"
"Manager"
"Manager"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Manager"
"Head Coach"
"Head coach"
"Head Coach"
"Manager"
"Head Coach"
""
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Coach"
"Manager(s)"
"Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
""
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Manager"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
"Manager"
"Head Coach"
"Head Coach"
"Head coach"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
""
"Manager"
"Head coach"
"Captain"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
""
"Head Coach"
"Head coach"
"Head coach"
""
"Head coach"
"Manager"
"Head Coach"
"Head Coach"
"Head Coach"
"Head Coaches"
"Head coach"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Assistant Coaches"
"Manager"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Assistant Coach"
"Head coach"
"Head coach"
"Coach"
"Head coach"
"Head coach"
"Assistant Coaches"
"Head coach"
"Head Coach"
"Head coach"
"Coach"
"Manager"
"Manager"
"Head Coach"
"Coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Manager"
"Head Coach"
""
"Head coach"
"Manager"
"Head coach"
"Coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
""
"Head coach"
"Manager"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head Coach"
"Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
""
"Head coach"
"Head Coach"
"Manager"
"Head Coach"
"Coach"
"Head Coach"
"Head Coach"
""
"Manager"
"Manager"
""
"Coach"
"Trainer"
"Head coach"
"Head Coach"
"Manager"
"Youth Manager"
"Head coach"
"Head Coach"
"Manager"
"Head coach"
"Head Coach"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"President"
"Head coach"
"Head Coach"
"Head Coach"
""
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"manager  ="
"Managers"
"Head coach"
"Head coach"
"Manager"
"Coach"
"Head coach"
"Head Coach"
"U23 Lead Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Managers"
"Manager"
"Manager"
""
"Manager"
""
""
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
""
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Secretary"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
""
"Manager"
"Manager"
"Head coach"
"Head Coach"
"Head Coach"
"Head Coach"
"Head Coach"
"Head Coach"
"Head coach"
""
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head coach"
""
"Head Coach"
"Head coach"
"Manager"
""
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Coach"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Head coach"
""
"Head coach"
"Coach"
"Secretary"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Assistant Coaches"
"Coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Manager"
"Manager"
"Head coach"
"Manager"
"Head coach"
""
""
"Head Coach"
""
"Head coach"
""
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Coach"
"Manager"
"Coach"
"Head Coach"
""
"Head coach"
""
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Manager"
"Coach"
"Head coach"
"Coach"
"Head coach"
"Manager"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Coach"
"Head Coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Coach"
""
"Secretary Manager"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"General Manager"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Coach"
"Head Coach"
"Secretary"
"Manager"
""
"Head coach"
"Manager"
"Manager"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Coach"
"Head Coach"
"Head coach"
"Head Coach"
"Manager"
"Head Coach"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Secretary"
"Manager"
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"First team coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Assistant Coaches"
"Manager"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Head Coach"
""
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Coach"
"Head Coach"
"Secretary"
"Head Coach"
""
"Manager"
"Manager"
"Head coach"
"Head Coach"
"Manager"
"Head Coach"
"Head coach"
""
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head Coach"
"Coach"
"Head coach"
"Head coach"
""
"Head coach"
"Head Coach"
"Secretary"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head Coach"
"Coach"
"Manager"
"Manager"
""
"Head Coach"
"Manager"
"Manager"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Head coach"
"Manager"
""
"Head coach"
"Head coach"
""
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Head Coach"
"Manager"
"Head Coach"
"Manager"
"Secretary"
"Head coach"
"Head coach"
"Trainer"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Head coach"
"Head Coach"
"Head coach"
"Head Coach"
"Manager"
"Coach"
"Head coach"
"Head coach"
"Coach"
"Head Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Head coach"
""
""
"Head Coach"
"Head coach"
"Head coach"
"Coach"
"Head coach"
"Manager"
"Manager"
"Coach"
"Manager"
"Manager"
"Head Coach"
"Manager"
"Manager"
"Head Coach"
"Head Coach"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Manager"
"Manager"
"Manager"
""
"Coach"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Manager"
"Head Coach"
"Coach"
"Head coach"
""
"Head coach"
"Manager"
"Head coach"
"Head coach"
""
"Head coach"
"Head coach"
"Head coach"
"Main Coach"
"Head Coach"
"Head Coach"
"Head Coach"
"Head Coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head coach"
"Head coach"
"Manager"
"Manager"
"Manager"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Head Coach"
"Head coach"
"Coach"
"Head coach"
"Head coach"
"Head coach"
"Head coach"
"Coach"
""
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Head coach"
"Head Coach"
"Manager"
"GM"
"Head Coach"
"Head coach"
"Head Coach"
"Head Coach"
"Head coach"
"Coach"
"Head Coach"
"Coach"
"Head coach"
"Head coach"
"Manager"
"Head Coach"
"Manager"
"Head Coach"
"Assistant Coaches"
"Manager"
"Manager"
"Manager"
"Head coach"
"Manager"
"Head coach"
"Head coach"
"Manager"
"Head coach"
"Head Coach"
"Head Coach"
"Manager"
""
"Head Coach"
"Head coach"
"Manager"
"Head Coach"
"Coach"
"Head Coach"
"Manager"
""
"Head coach"
"Manager"
""
""
"Head coach"
"Lead coach"
"Manager"
"Head Coach"
"Coach"
"Head Coach"
"Head coach"
"Manager"
