bf01e29e512d88f283a7bd5c75537f6a,a249916334d7c605f74e2dc85d73ab16,1291fd3f16dd44817bc732a64031ee76,36cffb0f2328fb0916764d27df1568d5,aa0d0ff74a2b0f2377de45eff4452a13,761c4a2485067ad6c3ee1389e5ba4360,70bdd1c06888017c03312a1407d153da,747426c2d84c209ec9638e8733876b01,258de8e79712a7788afef11d4634065f,efce243980c4d826632c8a204742c24d,bf369d5db1aaaf334f341946988742aa,36ea389b01cc2e87754b2874313c94d6,887fd124ea9fb6ca69081dd15c3b9ea8,1a69ec488c134d9dc61ead9be273fd0a,7d15db8d7c6176e685e23f834c83a44e
2efb631210b05257eac38462307e98d9,fa804db3a22baf2322ace15cf05e4844,c69b82818d8ff3f5501d7ab61a2a4a11,32c26008a6866780ab0463c3d713a3d1,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,eca33e3ef01265f6b4dcda8477b966e2,866841c9885e215d0c7ef0bb21c8e1d2,d75b63e9334fba5cf17befac75230f2e,a3ed574c9f6abe79ede482403f478561,7567e0a9dfcc754431b2b382e55bf0cf,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,7bf45c701bb29d91676c56429b41675f,4c13ff6defb67e78c1e9f88bc0b612d9,c0421d5f4cdbc6d2d9e52ba5dddc44e7,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,81dc05f168bfa24b1f9c3e2fc690963b,5a66152d2d6c8dc8e104cfaa39670d2f,5b67802568f2295acbf369d66652e2db,5b152d864a4410db4f20821bc0f79eb1,e3f8129f8b2f9366e94a641c97965f83,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,5069db2e729417c3663e8ad87f9b7288,123cd90dba453305ee37250bb4693938,e649c21da03df51fabee55dc884271ea,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,81dc05f168bfa24b1f9c3e2fc690963b,5a66152d2d6c8dc8e104cfaa39670d2f,771bb5f1f5e39a37e812b8d6f8824c86,720ca67da59012fd8fa00feb2a48a3d6,74d19c5744288c3f6b6a4dcb4f720ae0,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,0ef902ab859c323d6f1d6d2777bd5f63,1e9b415cbcf81e186bc14e2b55728fc7,690bf4d47199c6b3cf6b594e4042f8c9,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,81dc05f168bfa24b1f9c3e2fc690963b,52e1eb91d716cb1a04fe2764a15e575a,d6e9ecb33529684875b2d02a813612f8,d007a1ed0e97511f56dd641b0f173a87,b76ab4e9e8fcf2cc2151469225833431,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,05c2fdac4eadc0b6eac5e0185f89efe2,ce1623c629cc0aa04f9c9a9b2c0d1e74,c7930bcef6224ca8ab5f926ea38a11eb,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,81dc05f168bfa24b1f9c3e2fc690963b,5a66152d2d6c8dc8e104cfaa39670d2f,b597485d99faeabb0cc8a894af9a31ee,203c876f91e1ac4c72e1b4fa7d50f420,e3f8129f8b2f9366e94a641c97965f83,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,0dcd4eeaef82525979a6f2660022412c,834b2dd4bc3a9f19b781cd7323f822ad,105caac2889ea0404321994f6ce4d1cd,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,eca33e3ef01265f6b4dcda8477b966e2,52e1eb91d716cb1a04fe2764a15e575a,65f212500feeb31ebf9bac24acfd01b1,fef0b1da48c717231b2fcca3beffeff7,e3f8129f8b2f9366e94a641c97965f83,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,c5debde15c90d3a20010eb52ab8d3511,50ba431c58e9da36e935c6465863960c,ee729c7c25f49168285c01c762c8f2f2,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,9ac347c3a1eef7e456eb2026ae11a384,866841c9885e215d0c7ef0bb21c8e1d2,f7df1fc878a18f9b406ce4d8110038b5,307c5a313065f9554ee207bf074abd42,7567e0a9dfcc754431b2b382e55bf0cf,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,f194f27b34144398ac7d9c75f45c2002,5558127d2e4abfa7ae64b18d26a88622,46e418ab27d4c26be9981dc1b1ea4f95,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,eca33e3ef01265f6b4dcda8477b966e2,52e1eb91d716cb1a04fe2764a15e575a,7b2d0d2a50c779e6b71077f1f8c4b15a,a3ed574c9f6abe79ede482403f478561,b76ab4e9e8fcf2cc2151469225833431,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
2efb631210b05257eac38462307e98d9,580e4793b422488f76a79f0bb44b86ea,d326ce5d7fddd50902de97a8dcc96943,aebe2671c5ef96711f226c9407729a3b,dcb904e909e43c239d2d85c6227d4383,1d2e6434bfd3bc0893a0d06cd2bd850c,c194e262967cd439e325812bcff5502e,4960f59e98b15759c7b94812902a5536,52e1eb91d716cb1a04fe2764a15e575a,eaaea64ba255bef0d431e8af6b29bb16,7530dd80a87b71fd988c6d8041d8f1aa,7567e0a9dfcc754431b2b382e55bf0cf,403dd7e497ccb756959222b4525b9dfb,5e6e7be9976ff74aaa6c16f55a44885a,48462554a139660fb4ea845782482e47
