pagamento_completo.pagamento_id = pagamento.pagamento_id
pagamento_completo.cliente_id = pagamento.cliente_id
pagamento_completo.cliente_id = cliente.cliente_id
pagamento_completo.personale_id = pagamento.personale_id
pagamento_completo.personale_id = personale.personale_id
pagamento_completo.noleggio_id = pagamento.noleggio_id
pagamento_completo.noleggio_id = noleggio.noleggio_id
pagamento_completo.ammontare = pagamento.ammontare
pagamento_completo.data_pagamento = pagamento.data_pagamento
pagamento_completo.cliente_negozio_id = cliente.negozio_id
pagamento_completo.cliente_negozio_id = negozio.negozio_id
pagamento_completo.cliente_nome = cliente.nome
pagamento_completo.cliente_cognome = cliente.cognome
pagamento_completo.cliente_email = cliente.email
pagamento_completo.cliente_attivo = cliente.attivo
pagamento_completo.cliente_data_creazione = cliente.data_creazione
pagamento_completo.cliente_indirizzo_id = cliente.indirizzo_id
pagamento_completo.cliente_indirizzo_id = indirizzo.indirizzo_id
pagamento_completo.cliente_indirizzo = cliente.indirizzo
pagamento_completo.cliente_indirizzo2 = cliente.indirizzo2
pagamento_completo.cliente_distretto = cliente.distretto
pagamento_completo.cliente_città_id = città.città_id
pagamento_completo.cliente_città_id = indirizzo.città_id
pagamento_completo.cliente_città_id = cliente.città_id
pagamento_completo.cliente_codice_postale = cliente.codice_postale
pagamento_completo.cliente_telefono = cliente.telefono
pagamento_completo.cliente_città = città.città
pagamento_completo.cliente_stato_id = città.stato_id
pagamento_completo.cliente_stato = città.stato
pagamento_completo.personale_nome = personale.nome
pagamento_completo.personale_cognome = personale.cognome
pagamento_completo.personale_email = personale.email
pagamento_completo.personale_negozio_id = personale.negozio_id
pagamento_completo.personale_negozio_id = negozio.negozio_id
pagamento_completo.personale_attivo = personale.attivo
pagamento_completo.personale_nomeutente = personale.nomeutente
pagamento_completo.personale_password = personale.password
pagamento_completo.personale_indirizzo_id = personale.indirizzo_id
pagamento_completo.personale_indirizzo_id = indirizzo.indirizzo_id
pagamento_completo.personale_indirizzo = personale.indirizzo
pagamento_completo.personale_indirizzo2 = personale.indirizzo2
pagamento_completo.personale_distretto = personale.distretto
pagamento_completo.personale_codice_postale = personale.codice_postale
pagamento_completo.personale_telefono = personale.telefono
pagamento_completo.personale_città_id = personale.città_id
pagamento_completo.personale_città = personale.città
pagamento_completo.personale_stato_id = personale.stato_id
pagamento_completo.personale_stato = personale.stato
pagamento_completo.personale_negozio_capo_personale_id = personale.personale_id
pagamento_completo.personale_negozio_capo_personale_id = negozio.capo_personale_id
pagamento_completo.personale_negozio_indirizzo_id = negozio.indirizzo_id
pagamento_completo.personale_negozio_indirizzo_id = indirizzo.indirizzo_id
pagamento_completo.personale_negozio_indirizzo = indirizzo.indirizzo
pagamento_completo.personale_negozio_indirizzo2 = indirizzo.indirizzo2
pagamento_completo.personale_negozio_distretto = indirizzo.distretto
pagamento_completo.personale_negozio_città_id = città.città_id
pagamento_completo.personale_negozio_città_id = indirizzo.città_id
pagamento_completo.personale_negozio_codice_postale = indirizzo.codice_postale
pagamento_completo.personale_negozio_telefono = indirizzo.telefono
pagamento_completo.personale_negozio_città = città.città
pagamento_completo.personale_negozio_stato_id = città.stato_id
pagamento_completo.personale_negozio_stato = città.stato
pagamento_completo.personale_negozio_capo_nome = personale.nome
pagamento_completo.personale_negozio_capo_cognome = personale.cognome
pagamento_completo.personale_negozio_capo_email = personale.email
pagamento_completo.personale_negozio_capo_negozio_id = personale.negozio_id
pagamento_completo.personale_negozio_capo_negozio_id = negozio.negozio_id
pagamento_completo.personale_negozio_capo_attivo = personale.attivo
pagamento_completo.personale_negozio_capo_nomeutente = personale.nomeutente
pagamento_completo.personale_negozio_capo_password = personale.password
pagamento_completo.personale_negozio_capo_indirizzo_id = personale.indirizzo_id
pagamento_completo.personale_negozio_capo_indirizzo_id = indirizzo.indirizzo_id
pagamento_completo.personale_negozio_capo_indirizzo = personale.indirizzo
pagamento_completo.personale_negozio_capo_indirizzo2 = personale.indirizzo2
pagamento_completo.personale_negozio_capo_distretto = personale.distretto
pagamento_completo.personale_negozio_capo_codice_postale = personale.codice_postale
pagamento_completo.personale_negozio_capo_telefono = personale.telefono
pagamento_completo.personale_negozio_capo_città_id = personale.città_id
pagamento_completo.personale_negozio_capo_città = personale.città
pagamento_completo.personale_negozio_capo_stato_id = personale.stato_id
pagamento_completo.personale_negozio_capo_stato = personale.stato
pagamento_completo.cliente_negozio_capo_personale_id = personale.personale_id
pagamento_completo.cliente_negozio_capo_personale_id = negozio.capo_personale_id
pagamento_completo.cliente_negozio_indirizzo_id = negozio.indirizzo_id
pagamento_completo.cliente_negozio_indirizzo_id = indirizzo.indirizzo_id
pagamento_completo.cliente_negozio_indirizzo = indirizzo.indirizzo
pagamento_completo.cliente_negozio_indirizzo2 = indirizzo.indirizzo2
pagamento_completo.cliente_negozio_distretto = indirizzo.distretto
pagamento_completo.cliente_negozio_città_id = città.città_id
pagamento_completo.cliente_negozio_città_id = indirizzo.città_id
pagamento_completo.cliente_negozio_codice_postale = indirizzo.codice_postale
pagamento_completo.cliente_negozio_telefono = indirizzo.telefono
pagamento_completo.cliente_negozio_città = città.città
pagamento_completo.cliente_negozio_stato_id = città.stato_id
pagamento_completo.cliente_negozio_stato = città.stato
pagamento_completo.cliente_negozio_capo_nome = personale.nome
pagamento_completo.cliente_negozio_capo_cognome = personale.cognome
pagamento_completo.cliente_negozio_capo_email = personale.email
pagamento_completo.cliente_negozio_capo_negozio_id = personale.negozio_id
pagamento_completo.cliente_negozio_capo_negozio_id = negozio.negozio_id
pagamento_completo.cliente_negozio_capo_attivo = personale.attivo
pagamento_completo.cliente_negozio_capo_nomeutente = personale.nomeutente
pagamento_completo.cliente_negozio_capo_password = personale.password
pagamento_completo.cliente_negozio_capo_indirizzo_id = personale.indirizzo_id
pagamento_completo.cliente_negozio_capo_indirizzo_id = indirizzo.indirizzo_id
pagamento_completo.cliente_negozio_capo_indirizzo = personale.indirizzo
pagamento_completo.cliente_negozio_capo_indirizzo2 = personale.indirizzo2
pagamento_completo.cliente_negozio_capo_distretto = personale.distretto
pagamento_completo.cliente_negozio_capo_codice_postale = personale.codice_postale
pagamento_completo.cliente_negozio_capo_telefono = personale.telefono
pagamento_completo.cliente_negozio_capo_città_id = personale.città_id
pagamento_completo.cliente_negozio_capo_città = personale.città
pagamento_completo.cliente_negozio_capo_stato_id = personale.stato_id
pagamento_completo.cliente_negozio_capo_stato = personale.stato
pagamento_completo.data_noleggio = noleggio.data_noleggio
pagamento_completo.inventario_id = noleggio.inventario_id
pagamento_completo.inventario_id = inventario.inventario_id
pagamento_completo.ncustomer_id = noleggio.cliente_id
pagamento_completo.ncustomer_id = cliente.cliente_id
pagamento_completo.data_restituzione = noleggio.data_restituzione
pagamento_completo.npersonale_id = noleggio.personale_id
pagamento_completo.npersonale_id = personale.personale_id
pagamento_completo.film_id = inventario.film_id
pagamento_completo.film_id = film.film_id
pagamento_completo.negozio_id = inventario.negozio_id
pagamento_completo.negozio_id = negozio.negozio_id
pagamento_completo.film_titolo = film.titolo
pagamento_completo.film_descrizione = film.descrizione
pagamento_completo.film_data_rilascio = film.data_rilascio
pagamento_completo.film_lingua = film.lingua
pagamento_completo.film_lingua = lingua.nome
pagamento_completo.film_lingua_originale_id = film.lingua_originale_id
pagamento_completo.film_lingua_originale_id = lingua.lingua_id
pagamento_completo.film_durata_noleggio = film.durata_noleggio
pagamento_completo.film_tariffa_noleggio = film.tariffa_noleggio
pagamento_completo.film_durata = film.durata
pagamento_completo.film_costo_sostituzione = film.costo_sostituzione
pagamento_completo.film_voto = film.voto
film_e_categoria.film_id = inventario.film_id
film_e_categoria.film_id = film.film_id
film_e_categoria.film_id = film_categoria.film_id
film_e_categoria.categoria_id = film_categoria.categoria_id
film_e_categoria.nome_categoria = film_categoria.nome_categoria
film_e_categoria.titolo = film.titolo
film_e_categoria.descrizione = film.descrizione
film_e_categoria.data_rilascio = film.data_rilascio
film_e_categoria.lingua = film.lingua
film_e_categoria.lingua = lingua.nome
film_e_categoria.lingua_originale_id = film.lingua_originale_id
film_e_categoria.lingua_originale_id = lingua.lingua_id
film_e_categoria.durata_noleggio = film.durata_noleggio
film_e_categoria.tariffa_noleggio = film.tariffa_noleggio
